Username,Round of 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Round of 32,,,,,,,,,,,,,,,,Sweet 16,,,,,,,,Elite 8,,,,Final Four,,Championship,Tie Breaker
,East,,,,,,,,West,,,,,,,,South,,,,,,,,MidWest,,,,,,,,East,,,,West,,,,South,,,,MidWest,,,,East,,West,,South,,MidWest,,East,West,South,MidWest,East/West,South/MidWest,Champion
JacksonE, UCONN, Northwestern, UAB, Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Colgate, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Florida, Western Kentucky, Purdue, TCU, Gonzaga, Kansas, Oregon, Akron, Texas, Tennessee, UCONN, Auburn, Illinois, Washington St., North Carolina, Alabama, Colgate, Arizona, Houston, Duke, Kentucky, Florida, Purdue, Kansas, Oregon, Texas, UCONN, Washington St., North Carolina, Arizona, Houston, Kentucky, Purdue, Texas, UCONN, North Carolina, Houston, Purdue, UCONN, Purdue, UCONN, 116, 
JEFFV1961, UCONN, Florida Atlantic, UAB, Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Grand Canyon, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Wisconsin, NC State, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Wisconsin, Marquette, Purdue, Creighton, UCONN, North Carolina, Wisconsin, Creighton, North Carolina, Creighton, North Carolina, 157, 
JEFFV1961, UCONN, Florida Atlantic, UAB, Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Duquesne, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Texas, UCONN, Iowa State, North Carolina, Arizona, Duke, Kentucky, Purdue, Creighton, UCONN, North Carolina, Duke, Creighton, UCONN, Creighton, UCONN, 157, 
JP77, UCONN, Northwestern, UAB, Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, NC State, Florida, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Florida, Gonzaga, Tennessee, UCONN, Arizona, Houston, Tennessee, UCONN, Houston, UCONN, 142, 
kentucky25, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Vermont, NC State, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Alabama, New Mexico, Arizona, Texas A&M, Wisconsin, Kentucky, Florida, Purdue, Kansas, Oregon, Tennessee, UCONN, Illinois, Alabama, Arizona, Wisconsin, Kentucky, Purdue, Tennessee, UCONN, Alabama, Kentucky, Purdue, UCONN, Purdue, Purdue, 160, 
kjstephens24, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, Michigan St., Saint Mary's, Clemson, Arizona, Houston, Wisconsin, NC State, Marquette, Purdue, Kansas, Creighton, Texas, Auburn, Iowa State, Michigan St., Arizona, Houston, Marquette, Purdue, Creighton, Iowa State, Arizona, Houston, Purdue, Arizona, Houston, Houston, 142, 
mattbdb, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, BYU, Iowa State, Michigan St., Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Michigan St., Arizona, Houston, Kentucky, Purdue, Creighton, UCONN, Michigan St., Houston, Purdue, UCONN, Purdue, UCONN, 146, 
Mckennamichael6, UCONN, Florida Atlantic, San Diego St., Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Drake, Michigan St., Alabama, Baylor, Arizona, Houston, Duke, NC State, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, Alabama, Baylor, Duke, Marquette, Purdue, Tennessee, UCONN, Alabama, Marquette, Purdue, Alabama, Purdue, Purdue, 140, 
reidthom, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Vermont, NC State, Kentucky, Colorado, Marquette, Purdue, TCU, McNeese, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, New Mexico, Arizona, Houston, James Madison, Kentucky, Colorado, TCU, Kansas, Oregon, Tennessee, Auburn, Iowa State, North Carolina, Arizona, Houston, Kentucky, TCU, Tennessee, Iowa State, North Carolina, Houston, Tennessee, Iowa State, Tennessee, Tennessee, 133, 
Sleezolang, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Florida, Western Kentucky, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, NC State, Florida, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Florida, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, UCONN, Houston, Houston, 120, 
smaggs, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Baylor, Duke, Kentucky, Purdue, Creighton, UCONN, North Carolina, Kentucky, Purdue, UCONN, Purdue, Purdue, 145, 
Sowles, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Grand Canyon, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Wisconsin, Marquette, Purdue, Creighton, UCONN, Arizona, Wisconsin, Purdue, UCONN, Purdue, UCONN, 143, 
tarrisjs, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, Auburn, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, Auburn, Arizona, Marquette, Purdue, Auburn, Purdue, Auburn, 149, 
tarrisjs, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, BYU, Iowa State, Michigan St., Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Michigan St., Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, UCONN, Houston, Houston, 129, 
Toolorn1, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Akron, Texas, Tennessee, UCONN, Auburn, Duquesne, Washington St., North Carolina, Alabama, Baylor, Arizona, Texas A&M, Duke, Kentucky, Marquette, Purdue, Gonzaga, Akron, Tennessee, Auburn, Duquesne, North Carolina, Baylor, Duke, Kentucky, Gonzaga, Tennessee, Auburn, North Carolina, Kentucky, Gonzaga, North Carolina, Gonzaga, Gonzaga, 146, 
Top Gun, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, South Carolina, Tennessee, UCONN, Iowa State, North Carolina, Baylor, Wisconsin, Kentucky, Purdue, Tennessee, Iowa State, Baylor, Kentucky, Purdue, Iowa State, Kentucky, Kentucky, 171, 
wacamac, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, New Mexico, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Alabama, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, Alabama, Houston, Purdue, UCONN, Houston, Houston, 179, 
wacamac, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Baylor, Duke, Marquette, Gonzaga, Tennessee, UCONN, North Carolina, Marquette, Tennessee, UCONN, Tennessee, UCONN, 182, 
_Trav_, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Long Beach St., Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Alabama, New Mexico, Nevada, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, Alabama, New Mexico, Houston, Kentucky, Purdue, Tennessee, Illinois, Alabama, Kentucky, Tennessee, Illinois, Kentucky, Kentucky, 177, 
_Trav_, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, Iowa State, Arizona, Houston, Purdue, Iowa State, Purdue, Purdue, 156, 
1GreatGreen, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, UAB, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Illinois, North Carolina, Baylor, Houston, Marquette, Kansas, Tennessee, UCONN, North Carolina, Houston, Tennessee, North Carolina, Houston, North Carolina, 132, 
AaronHessen, UCONN, Florida Atlantic, UAB, Auburn, Duquesne, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Duquesne, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, North Carolina, Kentucky, Tennessee, North Carolina, Kentucky, North Carolina, 122, 
Abombo, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Charleston, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, Auburn, Iowa State, Saint Mary's, Arizona, Houston, Marquette, Purdue, Creighton, Auburn, Arizona, Houston, Purdue, Auburn, Purdue, Auburn, 132, 
AE8KOBE8, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Baylor, Houston, Marquette, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, UCONN, Purdue, Purdue, 156, 
ale4415, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Marquette, Purdue, Creighton, UCONN, North Carolina, Houston, Purdue, UCONN, Purdue, Purdue, 149, 
ale4415, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, UCONN, Houston, UCONN, 149, 
ashlee24, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Texas A&M, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Oregon, Tennessee, Auburn, Iowa State, North Carolina, Baylor, Texas A&M, Marquette, Purdue, Tennessee, Iowa State, North Carolina, Marquette, Purdue, North Carolina, Purdue, Purdue, 124, 
baoleary32, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, BYU, Iowa State, Michigan St., Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Oregon, Tennessee, UCONN, Iowa State, Saint Mary's, Arizona, Houston, Kentucky, Kansas, Tennessee, UCONN, Arizona, Houston, Tennessee, UCONN, Houston, Houston, 136, 
BBJJJLLA, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, BYU, Iowa State, Michigan St., Alabama, New Mexico, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Alabama, Arizona, Houston, Kentucky, Gonzaga, Tennessee, UCONN, Arizona, Kentucky, Gonzaga, UCONN, Kentucky, Kentucky, 150, 
bigchaddy2008, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Nebraska, Duke, Kentucky, Marquette, Purdue, Kansas, Oregon, Tennessee, UCONN, Illinois, North Carolina, Baylor, Nebraska, Kentucky, Purdue, Tennessee, Illinois, Baylor, Nebraska, Purdue, Illinois, Purdue, Purdue, 145, 
BING BONG, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, New Mexico, Arizona, Houston, James Madison, NC State, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Saint Mary's, Arizona, Houston, Marquette, Purdue, Creighton, UCONN, Saint Mary's, Houston, Purdue, UCONN, Purdue, UCONN, 153, 
Brent134, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, Michigan St., Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Alabama, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, UCONN, Houston, Houston, 135, 
Buto19, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Alabama, Arizona, Duke, Marquette, Purdue, Tennessee, UCONN, Arizona, Marquette, Purdue, UCONN, Purdue, UCONN, 157, 
BuzzGus, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, Auburn, Iowa State, North Carolina, Arizona, Duke, Kentucky, Purdue, Creighton, Auburn, North Carolina, Kentucky, Purdue, North Carolina, Kentucky, Kentucky, 173, 
bwill44, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Oregon, Tennessee, Auburn, Illinois, Alabama, Arizona, Houston, Kentucky, Purdue, Tennessee, Auburn, Alabama, Kentucky, Purdue, Alabama, Purdue, Purdue, 144, 
coloradoindiana, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Charleston, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, San Diego St., BYU, Iowa State, North Carolina, Saint Mary's, Clemson, Dayton, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Clemson, Houston, Marquette, Purdue, Tennessee, UCONN, North Carolina, Marquette, Tennessee, UCONN, Marquette, UCONN, 183, 
CrybabyCrean, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Kentucky, Purdue, Creighton, UCONN, Arizona, Houston, Purdue, UCONN, Houston, UCONN, 150, 
CrybabyCrean, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, New Mexico, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Oregon, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, UCONN, Houston, Houston, 150, 
CrybabyCrean, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, Arizona, Houston, Tennessee, Arizona, Tennessee, Arizona, 150, 
